year	uid	title	author	presenter	country	affiliation
2018	412	Resampling methods for an adequate tail index estimation	Frederico Caeiro	0	Portugal	NOVA.ID.FCT - Universidade Nova de Lisboa
2018	412	Resampling methods for an adequate tail index estimation	Manuela Neves	0	Portugal	FCiencias.ID, Universidade de Lisboa and CEAUL
2018	352	Estimation of the linear fractional stable motion: Numerical techniques and results	Dmitry Otryakhin	1	Denmark	Aarhus University
2018	352	Estimation of the linear fractional stable motion: Numerical techniques and results	Mark Podolskij	0	Denmark	Aarhus University
2018	352	Estimation of the linear fractional stable motion: Numerical techniques and results	Stepan Mazur	0	Sweden	Orebro University
2018	213	Differential Stein operators for multivariate distributions and applications	Yvik Swan	1	Belgium	Universite de Liege
2018	213	Differential Stein operators for multivariate distributions and applications	Gesine Reinert	0	United Kingdom	Oxford University
2018	213	Differential Stein operators for multivariate distributions and applications	Guillaume Mijoule 	0	Belgium	University of Liege
2018	316	Biplot perspectives on student performance at the Copperbelt University in Zambia	Mwanabute Ngoy	1	Zambia	Copperbelt University
2018	316	Biplot perspectives on student performance at the Copperbelt University in Zambia	Niel Le Roux	0	South Africa	Stellenbosch University
2018	322	A naive visualisation of data science	Sugnet Lubbe	1	South Africa	Stellenbosch University
2018	381	Using clustered heat maps to improve the selection of a clustering algorithm and its parametrization	Leonardo Feltrin	1	Canada	Laurentian University
2018	381	Using clustered heat maps to improve the selection of a clustering algorithm and its parametrization	Martina Bertelli	0	Australia	Geoness Consulting
2018	297	Penalized k-Means	Patrick Groenen	1	Netherlands	Erasmus University Rotterdam
2018	297	Penalized k-Means	Mariko Takagishi	0	Japan	Doshisha University
2018	297	Penalized k-Means	Yoshikazu Terada	0	Japan	Osaka University; RIKEN
2018	260	A new method for analyzing ethnic mixing: Studies from Southern California	Madalina Olteanu	1	France	Pantheon-Sorbonne University
2018	260	A new method for analyzing ethnic mixing: Studies from Southern California	William Clark	0	United States	UCLA
2018	260	A new method for analyzing ethnic mixing: Studies from Southern California	Julien Randon-Furling	0	France	Universite Paris 1 Pantheon Sorbonne
2018	405	A sparse tensor subspace method for identifying biological modulators based on multilayer gene network analysis	Rui Yamaguchi	1	Japan	Tokyo University
2018	405	A sparse tensor subspace method for identifying biological modulators based on multilayer gene network analysis	Seiya Imoto	0	Japan	University of Tokyo
2018	405	A sparse tensor subspace method for identifying biological modulators based on multilayer gene network analysis	Satoru Miyano	0	Japan	Tokyo University
2018	405	A sparse tensor subspace method for identifying biological modulators based on multilayer gene network analysis	Heewon Park	0	Japan	Yamaguchi University
2018	212	Compositional analysis in tourism	Berta Ferrer-Rosell	1	Spain	Universitat de Lleida
2018	212	Compositional analysis in tourism	Germa Coenders	0	Spain	University of Girona
2018	274	Fuzzy clustering with spatial-time information	Pierpaolo Durso	1	Italy	University of  Rome Sapienza
2018	274	Fuzzy clustering with spatial-time information	Marta Disegna	0	United Kingdom	Faculty of Management, Bournemouth University
2018	274	Fuzzy clustering with spatial-time information	Riccardo Massari	0	Italy	Sapienza University
2018	193	Optimal Bayesian minimax rates for unconstrained large covariance matrices	Jaeyong Lee	1	Korea, South	Seoul National University
2018	193	Optimal Bayesian minimax rates for unconstrained large covariance matrices	Kyoungjae Lee	0	United States	University of Notre Dame
2018	200	A variational approach to a nonparametric density estimation using dependent species sampling models	Seongil Jo	1	Korea, South	Chonbuk National University
2018	291	A semiparametric mixture method for local false discovery rate estimation	Woncheol Jang	1	Korea, South	Seoul National University
2018	294	High-dimensional Markowitz's portfolio optimization problem: An empirical comparison of covariance matrix estimators	Johan Lim	1	Korea, South	Seoul National University
2018	294	High-dimensional Markowitz's portfolio optimization problem: An empirical comparison of covariance matrix estimators	Young-Geun Choi	0	United States	Fred Hutchinson Cancer Research Center
2018	294	High-dimensional Markowitz's portfolio optimization problem: An empirical comparison of covariance matrix estimators	Sujung Choi	0	Korea, South	Soongsil University
2018	339	A sparse variable selection approach in multiscale local polynomial density estimation	Maarten Jansen	1	Belgium	ULB Brussels
2018	389	Simultaneous test for mean vectors and covariance matrices among k populations for high-dimensional data	Takahiro Nishiyama	1	Japan	Senshu University
2018	389	Simultaneous test for mean vectors and covariance matrices among k populations for high-dimensional data	Hayate Ogawa	0	Japan	Osaka prefecture university
2018	389	Simultaneous test for mean vectors and covariance matrices among k populations for high-dimensional data	Masashi Hyodo	0	Japan	Osaka Prefecture University
2018	402	A fast algorithm for univariate log-concave density estimation	Yong Wang	1	New Zealand	University of Auckland
2018	187	Lifestyle and dietary habits of community-dwelling elderly: A comparative study between a town and a city	Chisako Yamamoto	1	Japan	Shonan University of Medical Sciences
2018	249	Nonlinear and kernel regression methods for interval-valued data	Jeong-Taek Jang	1	Korea, South	Hankuk University of Foreign Studies
2018	249	Nonlinear and kernel regression methods for interval-valued data	Kee-Hoon Kang	0	Korea, South	Hankuk University of Foreign Studies
2018	335	Determining the number of components of a PLS regression on incomplete data	Titin Agustin Nengsih	1	France	University of Strasbourg
2018	335	Determining the number of components of a PLS regression on incomplete data	Frederic Bertrand	0	France	Universite de Strasbourg
2018	335	Determining the number of components of a PLS regression on incomplete data	Myriam Maumy-Bertrand	0	France	Universite de Strasbourg
2018	335	Determining the number of components of a PLS regression on incomplete data	Nicolas Meyer	0	France	Universite de Strasbourg
2018	366	Explanation of the importance of medication adherence in antiretroviral therapy by using random numbers	Shinobu Tatsunami	1	Japan	St. Marianna University School of Medicine
2018	366	Explanation of the importance of medication adherence in antiretroviral therapy by using random numbers	Takahiko Ueno	0	Japan	St Marianna University School of Medicine
2018	371	A note on the analysis of early stage breeding experiments	Stanislaw Mejza	1	Poland	Poznan University of Life Sciences
2018	371	A note on the analysis of early stage breeding experiments	Iwona Mejza	0	Poland	Poznan University of Life Sciences
2018	375	Development and application of data providing and visualization system for EMS	Kazuki Konda	1	Japan	Graduate school of Tokai University
2018	375	Development and application of data providing and visualization system for EMS	Yoshiro Yamamoto	0	Japan	Tokai Univeristy
2018	375	Development and application of data providing and visualization system for EMS	Hideaki Takenaka	0	Japan	JAXA
2018	375	Development and application of data providing and visualization system for EMS	Hideki Kimura	0	Japan	Tokai University
2018	375	Development and application of data providing and visualization system for EMS	Kota Fukuda	0	Japan	Tokai University
2018	375	Development and application of data providing and visualization system for EMS	Takashi Nakajima	0	Japan	Tokai University
2018	423	Novel standardization methods for preprocessing multivariate data used in predictive modeling	Emily Grisanti	1	Germany	Robert Bosch GmbH, TU Freiberg
2018	423	Novel standardization methods for preprocessing multivariate data used in predictive modeling	Matthias Otto	0	Germany	TU Bergakademie Freiberg
2018	425	A note on the computational complexity of the sample variance over an interval-valued dataset	Ondrej Sokol	1	Czech Republic	University of Economics, Prague
2018	425	A note on the computational complexity of the sample variance over an interval-valued dataset	Miroslav Rada	0	Czech Republic	University of Economics, Prague
2018	428	A survey of recent statistical methods for EEG-FMRI	Mohammad Fayaz	1	Iran	Shahid Beheshti University of Medical Sciences
2018	440	An extreme value analysis of top performing UK winter wheat producers	Emily Mitchell	1	United Kingdom	The University of Nottingham
2018	440	An extreme value analysis of top performing UK winter wheat producers	Gilles Stupfler	0	United Kingdom	The University of Nottingham
2018	440	An extreme value analysis of top performing UK winter wheat producers	Andrew Wood	0	United Kingdom	The University of Nottingham
2018	440	An extreme value analysis of top performing UK winter wheat producers	Neil Crout	0	United Kingdom	The University of Nottingham
2018	440	An extreme value analysis of top performing UK winter wheat producers	Paul Wilson	0	United Kingdom	The University of Nottingham
2018	233	Bayesian modeling of individual growth variability using back-calculation: Application to pink cusk-eel	Freddy Omar Lopez Quintero	1	Chile	Telefónica-UTFSM-UV-PUCV
2018	324	Robust sparse maximum association estimators	Andreas Alfons	1	Netherlands	Erasmus University Rotterdam
2018	324	Robust sparse maximum association estimators	Christophe Croux	0	France	Edhec Business School
2018	324	Robust sparse maximum association estimators	Peter Filzmoser	0	Austria	Vienna University of Technology
2018	331	Detection of outbreaks in notifiable disease data	Matias Salibian-Barrera	1	Canada	The University of British Columbia
2018	331	Detection of outbreaks in notifiable disease data	Tae Yoon Lee	0	Canada	The University of British Columbia
2018	326	Robust sparse principal components analysis	Stefan Van Aelst	1	Belgium	University of Leuven
2018	326	Robust sparse principal components analysis	Yixin Wang	0	Belgium	University of Leuven
2018	206	On the parameters estimation of the new Seasonal FISSAR model and simulations	Papa Ousmane Cisse	1	Senegal	Le Mans University
2018	206	On the parameters estimation of the new Seasonal FISSAR model and simulations	Dominique Guegan	0	France	Universite Paris 1 - Pantheon-Sorbonne
